Product_ID,Product_List_Title,Quantity,Unit_Price,Total_Cost,Discount_Rate
511,Product 2,2,27.64922096279893,4330.473683265896,0.0
527,Product 49,9,18.600658049648167,3175.3524000035013,0.0
541,Product 50,9,424.5015054420887,1895.7582740458224,0.2
522,Product 63,6,455.87214048865206,8803.681846399259,0.05
507,Product 75,5,40.65677268753127,1333.9882520525198,0.15
534,Product 1,6,436.5582134719983,6053.159575964853,0.1
520,Product 54,3,395.8990520708018,9725.933619998716,0.15
514,Product 99,2,495.7506717664681,5096.553818483975,0.05
522,Product 54,8,44.80709563156104,2364.795871955137,0.05
535,Product 54,1,448.8806410332015,4306.689584927433,0.05
506,Product 69,3,80.00922105631174,5151.432389477325,0.0
550,Product 48,5,142.83716434439222,6229.926141167996,0.2
514,Product 70,4,243.4541233084579,9899.785744168035,0.0
545,Product 33,5,140.0098074021788,7694.188293617257,0.05
559,Product 12,1,403.8691271447889,6158.958329534531,0.0
530,Product 54,9,364.4873945539069,1938.6069865146512,0.15
522,Product 86,5,128.3353077164884,6498.858529538696,0.15
517,Product 3,1,412.8681445400474,5096.553818483975,0.1
511,Product 49,5,391.23236914088005,5091.295707180089,0.2
554,Product 95,8,42.817069892383046,5632.6494852805,0.1
511,Product 96,3,336.5668932881495,4319.258560438288,0.1
558,Product 7,4,482.1146280349183,3778.2955823757206,0.0
541,Product 19,5,112.50087804988463,9034.671432548332,0.2
555,Product 82,1,256.4677905033749,2097.934729781923,0.0
560,Product 25,3,256.4677905033749,714.3628612007988,0.0
518,Product 75,4,208.50032031850756,5096.553818483975,0.05
535,Product 5,9,125.13696844801686,8153.663650951748,0.0
537,Product 91,9,256.4677905033749,874.2224200817843,0.15
548,Product 33,5,476.2304479866257,3310.3289262170924,0.2
538,Product 96,5,323.9014399389548,4850.325447123265,0.0
560,Product 5,1,53.308624022414165,5096.553818483975,0.0
525,Product 83,7,131.70436758120212,5096.553818483975,0.1
535,Product 9,3,256.4677905033749,3022.215870576187,0.1
510,Product 83,5,256.4677905033749,5179.086116785748,0.0
508,Product 15,2,392.379096473372,898.1945588044466,0.2
508,Product 81,7,200.7229311289764,3165.707725760202,0.0
522,Product 7,5,258.39101460129893,9205.995173054627,0.05
528,Product 17,4,339.0247828469314,7510.534000277125,0.15
509,Product 88,5,439.39652223973263,5096.553818483975,0.05
533,Product 16,5,490.7604285779928,1138.724710860331,0.0
542,Product 38,9,236.24091046842835,1786.8655995495626,0.1
511,Product 48,6,256.4677905033749,6443.682499559127,0.2
504,Product 38,6,256.4677905033749,4814.744795998708,0.0
545,Product 16,2,248.9376267369333,1971.790455862705,0.2
